t,Y,X,W,U
72,-1.9138869608735352,-2.478802908205445,0.4568624342735196,0.11957505463774376
73,-1.6592209583240531,-0.23588710069639074,0.10744691060553216,0.3658169839456705
74,-0.8852032175454385,-0.7189675885841983,0.10038410740160826,-0.2900368607785382
75,-0.15285758709396147,-1.239915647954994,0.12774325871874714,-0.5650320276708708
76,-1.8930120446376875,1.3319038420349778,1.477452786560232,-0.7998010926217847
77,-1.4839163325068094,0.8564375512979026,1.0204721788615791,-0.48897066521337174
78,0.44449052495744223,1.2190315820285238,0.7775634692988203,-0.2679754406632374
79,1.7457323222041492,0.6773499738982973,0.5917286550591965,0.2973781279075415
80,1.175962939510573,0.6724111007077818,0.30508798315280516,0.4509409585085456
81,1.8900591505650834,0.24335794922546772,1.0398849178724707,0.7997374990109796
82,1.8798496186650824,1.2426535154123537,-0.522317273483962,0.5031448832609543
83,1.0501962558777134,0.5288942754977848,1.8862396931897856,0.20344358065944582
84,0.28181560077725165,2.7359402237062547,0.5097617619041361,-0.6464898205348453
85,1.56143949037769,0.9216707456791345,0.9696649634820427,-0.8852535357168605
86,-0.06387568809827882,1.9859666493782389,1.7621502781319642,-1.5921072282753703
87,0.38552165873506555,-0.3608679221373181,1.5519250821468074,-1.7251933029056379
88,0.7026497690245892,2.048554045124153,-1.537729514666562,-0.6610931666345409
89,1.22770110089371,-1.5597489758586465,-1.210796498193239,-0.4398103559697901
90,-0.44634548421697695,-2.2835281917965546,-0.8511452192374408,-0.3513557598935292
91,-1.6139356262627844,-0.6036227726175398,0.13831621783051173,-0.3621035547188933
92,-1.7517302108805342,1.4897892817642178,0.6647738329186856,-0.5664231753612989
93,-1.22036806847743,1.7731820421175146,1.2573579502393086,-0.5192801957916636
94,1.33565275296519,2.9855086194389147,0.9336129516509926,0.07278957219355892
95,2.106856743343307,1.8755525465145715,1.6981774282124,-0.4932715771090505
96,0.4014075794640759,4.649393128940916,1.1400474563713061,-0.7424312786435827
97,4.159894091734778,1.0751406194567241,1.6123191917582473,-1.079796645481849
98,1.277955061516697,2.9219741870189777,1.8515845098070858,-1.0597028199030438
99,3.6357224729446873,2.2019602492812655,1.265162270512989,0.44400519324025645
100,1.8592427225774224,2.9551359258755974,1.9828010612658171,1.279057807964663
101,2.3268290742382325,4.9100518856282624,1.9603975609052877,1.9999658884114786
102,4.24313472992286,3.7019781192881416,1.3060014057587652,0.9262256909392814
103,2.3584948867088453,4.283343101004052,0.22666381265888425,0.019822409470023006
104,3.8013415851304844,3.274584617590198,0.3550754715756074,0.47396767377844795
105,2.501249646337371,2.217800254499713,0.824946335054269,-0.09749507927436729
106,2.056274872739218,2.9650844421384255,-0.7226326951204676,0.0667698552813325
107,2.150434225172242,2.357225258513101,-1.310629875221633,-0.6511374683559294
108,1.3350306603717923,1.0088868783191258,-0.5890619333309135,0.04241927360532027
109,0.7162166192767142,-0.5475689939830771,-1.0307578499574517,-0.03610005785948471
110,0.21931243457226968,-0.3804425474954046,0.46134201663512864,-0.23441683098492952
111,-0.059279921917151535,0.7211242475198476,1.600025344233168,1.2336363781834452
112,0.19419243514151663,0.5508552692278563,0.9646779026440131,1.0724464938088885
113,1.5397453384461963,1.3346728347595,0.29213796861408153,0.3134974591196693
114,0.5637982706670565,1.10692299460226,-1.3478546426720523,-0.22191542474577391
115,1.7638686190341306,-1.3949786370638628,-2.0611534707141432,0.4286562175338345
116,-1.1130340226121072,-2.6554786128576975,-0.3755055265086802,-0.15116797936891752
117,-1.5691090521042612,-3.1383193671816807,0.22665269286055398,0.6413742741467416
118,-3.3526385720695813,-1.4944242191806292,1.9193406609153474,-0.1204638855451945
119,-2.6088775850652373,0.003418275568450091,1.3522392395637453,-0.0347511782433665
120,-0.7875563688125905,-0.5762275852113639,1.8503858755850482,-0.6698348550434395
121,-0.7807732508762719,1.9851449152078413,2.243312434463201,-0.06412529162063108
122,0.43605133852140654,2.458034321378332,1.41383627938987,0.4922368506452354
123,0.5687292949479541,0.5367013576715425,2.1769291452895763,0.5686876545954289
124,-2.0507544227647063,2.405291606564667,-0.9728779820425697,0.25029410133005514
125,0.2020051212637125,-1.8440513004461883,-2.979789607112594,-0.19590742108397438
126,-0.8310464084256117,-5.005403511323624,-0.29991831903669897,-0.33603178453625027
127,-4.925083876368939,-3.060905275681137,-1.2313637637052808,-0.9992468911549071
128,-3.112096393198463,-3.420445831355134,0.8888136121278488,-1.2829997925422556
129,-2.8831629643965586,-0.902825179126006,2.1432305903423607,-0.4622041310137568
130,-2.5141282193214436,0.8409798410007501,0.8764107463458267,-0.7049235047285123
131,-0.41219600644413207,0.5044163966165252,-0.9574622712343499,-0.6443500030919455
132,0.4673180007116864,0.007341796453405991,-0.31697738687341503,0.12155154035806193
133,-0.9577794928886769,-0.810301661910474,1.2584393061329011,0.20691403893144528
134,-1.1226508282784802,-0.4473815672685766,0.5650332424193939,0.12393144868612146
135,0.7441464825019892,-0.09542703242364386,2.2688765541321936,0.5841769271325866
136,0.3378387135353257,2.4877442207060114,1.4010230310274132,0.6564126684166462
137,3.3574444153990375,3.697522249227169,1.012650714680734,0.6749731973930453
138,3.134824866945575,2.1627923862941403,-0.2241795640871468,0.5962005947169806
139,2.177383060514777,-0.13422565800468034,-1.2235017777475616,1.163622069115908
140,1.209244224230803,-0.4330924210992021,-1.203928320098073,1.740284358294642
141,0.11217908574356959,0.5050272605049551,-0.7391725370916209,0.15891206635545863
142,3.2322675173792232,0.7206638554982503,0.16462361467925363,1.072864391764832
143,3.0215368326659804,2.237011499849541,-1.6059907261384654,1.2235066220646553
144,2.6248885082780298,0.24589933284306725,0.8698696638725052,0.7835561533637586
145,0.1448668380107776,2.280597560353282,0.11016037558379854,1.0412237360215235
146,1.4642024096281931,2.218531599793196,-0.173882791351497,0.06764388864671256
147,2.173231225691304,1.6675774721578693,0.5686883178685279,0.17991014570803338
148,1.5004485784841495,2.4910596370880707,-1.1744209328899753,0.7212595799469463
149,1.1784136082153889,-0.09909831767137744,-0.9626857049076956,0.3987584444978143
150,-0.7856043538674428,-0.06955653303781473,-0.4356518375703785,-0.8878662806926745
151,-1.1302903647197764,-2.091445142804032,-1.3579862523914314,-0.670478681208278
152,-0.8126058527040261,-3.3134787555156846,1.2616687529449906,-0.6696351065407292
153,-0.6590496689336649,-1.100152359557516,0.14708748471734456,0.18364779641470075
154,-0.3206875351950182,0.00548066493894922,-0.522224691650048,0.5973372252113449
155,1.2390755003517897,0.476460341775809,-0.12901215129390362,1.4770452479796734
156,0.7371333370227651,1.0397981068796835,0.240917825931177,1.2317431418554166
157,2.784989583520223,0.32358808184299437,-0.3761072812664667,1.3579199670826654
158,1.683413265738769,0.1753065086067471,0.4008904784363608,1.4192274438411197
159,0.7849299541098554,0.7594531414883252,0.3085058314668782,0.8320975797749804
160,0.91583106915478,-0.4143374356401668,0.1690543249133446,0.8337289334496975
161,-0.18548938346872224,2.2751184859150664,0.6836805353598543,1.9861985291431516
162,2.685786361066752,1.8964575271400712,1.3184923626253657,1.3235699510151508
163,1.1821837410213143,2.7076401606577685,-0.2883147077264139,1.3657928235528827
164,2.2988919275972135,0.4746575930815313,0.6670127341290634,1.0616785290889879
165,1.4227967290103847,1.3209669505955344,1.9670761179042404,1.2782309942313903
166,2.229079826037666,1.330950018630618,3.225952910696698,0.6224336768918193
167,2.613313402200064,4.5714606238963,2.6746101018247113,1.225814235070947
168,3.2714400565189883,4.3519022696745155,-0.1289449554943516,0.945935394333835
169,4.5086397619437655,0.009841042473614614,-1.1466803907747942,0.6491733248415185
170,1.7987330461516846,-1.8629438994835896,-0.2662063112272326,0.27352567506998005
171,-0.05008869529757054,-0.593420570989075,-0.8027281319472002,0.4443263447336314
172,-0.9969813495721793,-0.08365251412201724,-0.5317328677660489,-0.0917801496303301
173,-0.8317883584190091,-0.6915926845531439,-0.899662958630095,0.3738619119114225
174,0.08746421392066561,-1.8231055086881767,-0.018093428635283626,-0.017935073700786952
175,-1.7531921696535218,-0.7452824330534314,0.959777448785148,-0.0841958088177797
176,0.0318553680412732,0.3647157983742189,0.8807538062063521,0.5771069217586863
177,0.847750989009894,-0.2518262895285215,1.3027175018293289,1.2034428096344185
178,0.7004468344182107,1.1935195998528685,0.5706024212599525,1.0765897522963637
179,0.8463738165405386,-0.921938690453173,1.1436613617017475,0.5936842316570967
180,0.8103209711166467,-0.07365479627975613,-0.49770272762984924,0.4955855988871763
181,0.5901019852186768,-2.1811123026733767,-1.277843188930261,0.8100123518556301
182,-0.9631922553614141,-2.0941674072736114,-0.5464767553467366,0.7265539808917032
183,-0.5151644086623001,-2.4195353694482247,0.8036989786812176,0.8608472524345443
184,0.09741679622780075,-0.4298275754477924,0.22651098748834392,1.2977320184293784
185,0.14574800006681687,0.5515825186652455,0.3429828952501388,0.1308814675070985
186,1.650607888070214,-1.049013823853813,0.08442694433253002,0.14609390416492254
187,0.7759140756242742,-0.8723791532794682,0.2109629065902822,0.1816188395769004
188,-0.9739151567340187,-2.326418071799545,0.06694652159005729,-0.1191281576344336
189,-2.8067603395776715,-0.5991592383465203,0.31140839945134796,0.16870278082695103
190,-1.7362002761539879,-0.5560808420415575,-0.9277726969695537,-0.2728201797230871
191,-0.8778145937569407,-2.399169822952991,0.9111647381893602,-0.4124337563948388
192,-3.687711028589658,0.32979861002451083,-0.510561011390087,-0.5034568974199226
193,-1.241023386476639,-0.19004162960026405,-0.17892081115212208,0.5397795667615553
194,-0.45965236373770046,-0.07483800847128899,-0.8570875943134929,-0.13302846958204673
195,0.04725733924426706,-0.751998579062624,1.001002366847502,-0.17322038947626608
196,-1.8479644979552656,0.235107655850037,-0.4202215690152553,0.36780281296923345
197,-0.3668442807797695,0.9512208393245006,-0.8727931177744277,0.6022538749135149
198,-1.1433669801172996,-0.32073551325612304,-2.291455591920588,-0.1533477795991578
199,0.6437072713827461,-2.826720249659746,-1.9153394607773557,-0.08224439526512058
200,-1.9730482549977126,-2.7150650192989283,-0.44438758645410636,-0.9929283824765734
201,-2.86333526193915,-1.4579609306149064,0.2931988232379953,-0.3993408948682597
202,-1.91135757036023,-0.6427360458321698,-0.07366008259131779,-0.011089442663467564
203,-0.27441420017828067,-0.2611146685713834,0.6457657600095232,-0.29980096680263474
204,-2.2589048505059948,-1.1037751329044034,1.048277951514186,-0.78483291448155
205,-2.645764163817449,1.2620858757686726,1.0739745817945285,-0.5959608413656835
206,-0.0047113091728388234,2.1963733388527977,3.2709801626196526,-0.8559349738316923
207,1.3484282094145525,3.5421677596652574,1.8832940160453118,-1.202195147067273
208,2.0683246754918057,3.718782685633271,0.9459411654888314,-0.916542761736271
209,0.7675901850340101,4.940827329356191,-0.06479644536431706,-0.21074959792080084
210,2.796997608064011,0.9581595487249759,1.2568175614430706,-0.4186548257675875
211,0.11757358610420132,1.1810061166908894,-0.9584731296862999,-0.8076918519895144
212,-1.4131294130158218,-0.4488725249899973,-0.6402954610011292,-1.0922618079712147
213,-2.8124547591165325,-1.2792974951294842,-0.27853698233586177,-0.2630853620159088
214,-2.1910442877549103,-3.174561698143298,-1.6704254571864017,-0.7255195566795032
215,-4.575407145729678,-2.4270674115149826,-0.9762079529221221,-1.1221913848991942
216,-3.243038017292628,-3.422751801613094,-3.3781859752440133,-0.5892335081066437
217,-3.08481774809038,-5.301626248394168,-2.284990582034808,-0.3951344688759725
218,-5.750940894366643,-5.159140944823203,-2.210266460383035,0.24338476070881154
219,-4.333252396144697,-2.8338728797230717,-0.6592028073976386,0.33678748498246946
220,-3.023706930873938,-2.7235545877787337,-0.6594340988810945,-0.11531494356702926
221,-3.134459994221129,-1.2490921995516555,-0.07877477934025634,0.5008442925215417
222,-0.9364509308786424,-2.143572467418442,0.2351499845210517,-0.2773297505088328
223,-0.7593265942981398,-0.86939453665288,2.520299207775574,0.06629735749050156
224,-1.1588049797431086,0.4608188376324547,1.2694760421334994,-0.12370579603769719
225,-0.18961273296171127,-0.15502432560449209,0.8736368099268976,0.4633498000974259
226,-0.3317499292599037,0.6790878757726002,0.15127907801691537,0.2507971980998117
227,-2.2157993579051904,0.6833383382309995,0.3930990125071843,0.39611127455724837
228,-0.5518670580879049,2.335023866757902,1.317305438633093,0.18217231112082963
229,1.006360924948277,2.3192958190908115,1.0370614717737157,0.24066576732622785
230,1.4498640956617543,1.2379236132217488,0.8511661472112199,0.4258480632753095
231,0.6125235293348972,0.20374464177178897,1.4351658909801865,0.11630892294389925
232,-0.49365837133686813,3.214552168115835,1.5845991806128117,-0.029096130697459283
233,3.7156521680859553,2.3554584873997095,-0.3190239161852271,0.7029267263493428
234,2.6920661619713706,1.2929690878959026,-1.1356337444447486,0.5314402810741167
235,2.4362593358013473,0.9355792755938523,-0.5194699844685486,1.6159595347330435
236,2.228095847009241,0.01535829627649482,0.611808850011988,1.2841737167059317
237,1.4902492353780072,-0.20401194073864537,0.038948809435141396,0.266038502900391
238,0.5101226415612083,-2.07088964767555,-0.8652091151557354,-0.7227336366007212
239,-1.2302851828401424,-1.6978462524256877,-1.6294814464563825,0.10646801790177574
240,-3.2014619879749664,-0.10197662691966691,-2.0595407454845835,-0.14141902055970731
241,-0.4631356868090032,-2.485135412471355,-1.0645916249285021,-0.6611435668323256
242,-1.1453618499903504,-1.0118970986365523,0.07431031841032187,0.2964794354148701
243,-1.4553865633952032,-1.2102765060262393,1.8260118962693295,0.10755824711263573
244,-1.9879999668909223,1.6259057774458805,0.46156929447959283,-0.16679645649727992
245,-0.9279429476239254,1.0084743385772355,-0.1980429189064173,0.22965032457415446
246,0.6905684724947614,2.051209160181306,0.23654461501399826,0.1606878555861825
247,0.9766720038174825,2.2704958005210294,1.7690781281583485,0.2897944747558255
248,1.0765699310224253,2.3254773640078468,2.5826087030511147,0.27873575078328255
249,2.0386218676712464,5.897468873172415,0.5279587810160042,-0.17995874105165177
250,2.8441543485554037,2.4942166519595608,0.3062858450204972,-0.6811255415462846
251,1.9378583440554795,-0.5388143027287355,1.3046535538260595,-0.15054184856572478
252,0.22903707070697663,0.7137361396451603,-1.7162085155008053,0.052702738521169246
253,1.1381772050715449,-2.083291917273425,-1.441609001502217,-0.07643762739104051
254,-1.1959304110667541,-2.417399999061108,-2.405774674648539,-1.4762156999899672
255,-2.2784276123669613,-4.234724090491079,-3.0993546608565246,-1.556662421896305
256,-5.600093011306026,-5.222210674871664,-0.98768291819212,-1.334419713362286
257,-3.920838652042371,-3.624895698338626,1.1712355887163706,-0.46751998570333486
258,-3.468630656774336,-1.1285292564716705,1.1725746706141584,-0.1559007487413003
259,-2.087688074728279,-0.26349987917150264,-0.2610921496434695,0.751233446337202
260,-1.9946632430352746,-0.46495650563196517,0.3469891447585429,-0.4724000368461735
261,-1.0043969282697638,0.29970206176197745,0.5200873555584875,-0.7739329971867728
262,-0.7029470982450527,-0.04349208357752249,-0.19165527235100366,-0.5401881247306212
263,0.5338030099142781,-1.0069440872381668,-0.01776559169033945,-1.1393470402597692
264,-0.5020035526958091,-0.4947559945894208,1.0383497496013026,-0.9250523884028394
265,0.3592157930082762,-0.9750400650083718,-0.5971031511512067,-0.5581887049020136
266,-1.1409428132901003,-1.7015163547944439,-1.655025785521786,-0.22116525276280766
267,-0.9555753990036503,-1.4050163259505335,-1.2199797088324418,0.2629338599294075
268,-0.6259314456174363,-2.0960620084997257,-2.46588269300926,-0.6691649807540222
269,-2.287461857585765,-3.6013259972520184,-0.8976402198101736,-1.1732580680397793
270,-4.640966797997187,-0.09813585837237815,0.42356604871304726,-1.0670276425635663
271,-1.447499287357781,0.12484238910657494,-0.31700873636871435,-0.7890549932241783
272,-0.16166640324005588,-0.801331915966318,-1.6810663680662197,-1.1688290894070863
273,-2.0951428229838567,-2.9208604029254155,-1.555330486640018,-1.3020453509130065
274,-2.953451323082728,-3.039341698739849,-1.3902875360519187,-1.2823615019402665
275,-3.436069017203064,-5.9123781175597,-1.0848327220008978,-0.6822114172610869
276,-4.87726729393166,-5.9363329166490715,0.40907928922322634,-0.37997552587234873
277,-5.9581846557370834,-1.8220411853167358,-1.1411172045442302,0.15216478126518074
278,-2.9532984114746768,-1.6913853643238104,-0.07906716295590088,0.27945746591508747
279,-1.005524697714046,0.7093504540053326,-0.2992889728785089,1.5614953331310388
280,-0.13323348256312717,-0.07736712992542544,0.20872709797210037,1.0831062177885626
281,-0.6590134853125285,1.3773017334897515,-0.12313456703068162,0.8712619699875424
282,-0.20962286609162728,1.061371983207344,-0.11853856264620542,0.744279840625012
283,1.569168627492128,3.3653409981540077,-1.2887077622947891,1.313262393177876
284,4.53168546703216,-0.6675074018508251,-1.2703284527700347,2.279970836896812
285,0.996448057548944,-0.10746337368226577,-0.5728751017795276,1.959136957396729
286,0.10314412564841091,0.4410345396596397,-1.7131947087757986,1.7073408607468221
287,1.522430348211299,-1.7693721263026996,-2.611683776249869,2.0046748695934067
288,0.7692295673506346,-1.6774068832792837,-1.6742604406344606,1.3480663921631422
289,-3.531364797118676,-0.6810242003309983,-1.29041389289499,0.9044859942224779
290,-0.6876274287941216,-0.9392827281650574,0.89913464401715,-0.7154115211632138
291,-1.75719967607987,1.219644923109663,0.05878360620367562,-0.4091687416048807
292,0.8229595104874484,0.11124725065676944,1.904556458362069,-0.6701235506305693
293,0.29709864429318594,3.2692535943612295,1.2214209343071964,-0.10994063537690696
294,1.24859394816973,1.8466489386884066,2.04880457579244,-0.0992604989684833
295,-0.32950967834218403,2.312998225819527,1.4107572806028703,-0.683344056550149
296,-0.2157291896885536,1.4856423406909172,1.2433303488222536,-0.6155372943814951
297,2.210536813541474,1.0777942975749415,1.464464970345238,-0.5843086216015757
298,1.0021516540555455,1.1700378841368,0.8970853234308649,-0.597373993313444
299,0.11635319594920968,0.17814325477696458,1.004819861394078,-0.558251242274041
300,0.1679252820293344,0.4143668262068533,0.02568922457738343,-0.36002522870275716
301,0.32885778268657484,0.29767703429124576,-1.810080686972951,-0.23627026472195278
302,0.20603566207012114,-1.9001907934554607,-1.784720464665973,-0.25686388685453587
303,-1.6485360938414848,-1.5130459184130043,-0.7944750676246286,-0.010138026222325208
304,-2.788055771797625,-2.174340151836792,-0.8393633274102092,-0.021800774176773424
305,-3.459873086789491,-2.561499131550481,0.43544108805479587,0.04319151432060067
306,-1.4506776204099243,-0.5887989164895535,1.4436391882042978,0.04034026997291325
307,-1.0639347950942137,1.2416692420344106,0.5879677192936578,-0.2504646350911853
308,0.32101076809937895,-0.8122678159436624,0.449321653684739,-0.6070071639647977
309,-1.8335540926875968,-1.2631297296863728,-0.8712520196521054,-0.5402147074438713
310,-0.6751568845659485,-1.0417666480951806,-0.6421808013536005,-0.7101405094395321
311,-1.6624056485869927,-2.178221084729782,-0.8639340888815927,-0.0008987952433345825
312,-1.855620230614183,-2.402744231093588,1.1256995848468965,0.1864598548915966
313,-2.208626006700522,-2.7673503316668686,1.6059150630393821,-0.5601865701861086
314,-3.499938925208075,0.8473123209725151,1.7780100160358956,-0.15551346857556364
315,-0.06453460001506564,0.2786506511461069,4.5805292337649846,-0.24346349161397118
316,0.5095643053775756,4.139315242619206,3.15830809896539,0.02601993807351008
317,3.2843744054951443,6.081446632197894,0.6446493858499376,-0.2644647305950903
318,4.132832943961868,3.4960749674362215,1.049462278512582,-0.14842221945920198
319,3.1291780765604025,3.923290411187855,1.3034943542034099,0.011586383122658722
320,4.133686726954234,2.645539679309251,1.8892959964402276,-0.6176998077686815
321,3.6661935311996237,1.6721868589468387,1.4179650137777235,-0.15794512460659293
322,1.6301275352742302,0.7402161517889849,-0.2242419414395761,-0.4440741538487202
323,1.3411015191444868,-0.36687449691208873,0.9043051884713049,-0.8586569956130778
324,0.49902569930077934,1.9079577462190795,0.8370901932323564,-0.8306562509880143
325,1.1457396317570974,3.2224044087313244,1.0368954984869432,-0.5491873100032265
326,3.0908450003878603,2.3305735647313166,1.1063630578091685,-1.2334939363597721
327,2.418700563427381,2.9741539131426604,0.12066819645254667,-0.17547134180180568
328,1.0826927067641805,2.4200528972196267,-1.3882878937764358,0.26681175964980164
329,4.570502155860767,-1.6166419049907268,-1.5659019823307525,-0.1303154275496956
330,-1.4291807384780024,-1.1991099536269747,-1.9762625970870262,-0.08963270348542828
331,-1.1399715856491404,-2.87330007652226,-1.8941063019425934,0.7007913695189896
332,-2.3592032833193746,-3.596136333843119,-1.2448149660794547,0.31890946130990383
333,-3.970237990680223,-2.5437605726346364,-0.04139587063927297,0.1401999757389688
334,-2.345867514672339,2.2979453593864667,0.2138206052657157,0.8551853133600787
335,1.5346897915559063,1.4918507505666239,0.02399088183181315,1.190138037900867
336,0.3525055898272962,1.7277040405410087,-1.083700187017953,0.3894713688067857
337,2.233960290605605,-1.1103962496980961,-0.3905608544332579,0.6047572137831347
338,1.8510214733888772,0.17127809495773838,-0.8728449258811832,0.9244361850048428
339,1.4864978912975952,-0.26939973883428797,0.48903543727768173,0.8243085773437693
340,1.563894979065932,0.6741040350591939,-0.07442285547818744,1.0620984447857722
341,1.7988367037323982,-0.6974199577813532,1.4391433579410087,0.43130760371615967
342,-0.06392274538361908,0.8409656557025611,2.2182604630541367,1.3762236086266655
343,2.5492551324846024,1.1230218736032278,1.001708499672429,0.8790927611158235
344,2.2692630501217566,0.7257538278203703,-0.3091537943247128,0.1989524120942857
345,1.842134551210037,-0.4276393714355906,-1.3317165320151454,0.17394090127009001
346,1.7675056327140228,-2.9281903468041315,-1.8396619097566171,-0.7401073721535216
347,-0.825758918372488,-3.019225224356832,-0.40177293508842904,-1.0596999011007406
348,-2.700674715775894,-1.2559675218961563,-0.27181299891154453,-1.4876164350436696
349,-1.3620498839587636,0.5622790898616021,1.1157525843385314,-0.8300669345242178
350,1.697484801206209,3.698306640173152,0.20522166063248687,0.1698901574654098
351,4.05223464566992,2.2779675801111567,-0.33386748642694913,0.36485686410770446
352,1.4765031733650715,0.24177273105108288,-2.1043906139842616,0.7490463991277967
353,2.35559697068342,-1.500714548037869,-1.2715314044614507,0.2016306099794845
354,0.6936327281959758,-2.1456802478232007,-1.331570460699032,0.45881009563259956
355,0.963334489905648,-1.1316761576473477,-1.1149682996736563,0.29543670489682455
